Year,Date,Home Team,Away Team,Home Score,Away Score,Shootout,Tournament,City,Country,Neutral Venue,Winning Team,first_shooter,Losing Team
1970,1970-06-14,Russia,Uruguay,0.0,1.0,False,FIFA World Cup,Mexico City,Mexico,True,Uruguay,,Russia
1970,1970-06-17,Brazil,Uruguay,3.0,1.0,False,FIFA World Cup,Guadalajara,Mexico,True,Brazil,,Uruguay
1970,1970-06-17,Germany,Italy,3.0,4.0,False,FIFA World Cup,Mexico City,Mexico,True,Italy,,Germany
1970,1970-06-20,Germany,Uruguay,1.0,0.0,False,FIFA World Cup,Mexico City,Mexico,True,Germany,,Uruguay
1970,1970-06-21,Brazil,Italy,4.0,1.0,False,FIFA World Cup,Mexico City,Mexico,True,Brazil,,Italy
1974,1974-06-13,Brazil,Yugoslavia,0.0,0.0,False,FIFA World Cup,Frankfurt am Main,Germany,True,Draw,,Draw
1974,1974-06-14,DR Congo,Scotland,0.0,2.0,False,FIFA World Cup,Dortmund,Germany,True,Scotland,,DR Congo
1974,1974-06-14,German DR,Australia,2.0,0.0,False,FIFA World Cup,Hamburg,Germany,True,German DR,,Australia
1974,1974-06-14,Germany,Chile,1.0,0.0,False,FIFA World Cup,Berlin,Germany,False,Germany,,Chile
1974,1974-06-15,Italy,Haiti,3.0,1.0,False,FIFA World Cup,Munich,Germany,True,Italy,,Haiti
1974,1974-06-15,Poland,Argentina,3.0,2.0,False,FIFA World Cup,Stuttgart,Germany,True,Poland,,Argentina
1974,1974-06-15,Sweden,Bulgaria,0.0,0.0,False,FIFA World Cup,Düsseldorf,Germany,True,Draw,,Draw
1974,1974-06-15,Uruguay,Netherlands,0.0,2.0,False,FIFA World Cup,Hanover,Germany,True,Netherlands,,Uruguay
1974,1974-06-18,Chile,German DR,1.0,1.0,False,FIFA World Cup,Berlin,Germany,True,Draw,,Draw
1974,1974-06-18,Germany,Australia,3.0,0.0,False,FIFA World Cup,Hamburg,Germany,False,Germany,,Australia
1974,1974-06-18,Scotland,Brazil,0.0,0.0,False,FIFA World Cup,Frankfurt am Main,Germany,True,Draw,,Draw
1974,1974-06-18,Yugoslavia,DR Congo,9.0,0.0,False,FIFA World Cup,Gelsenkirchen,Germany,True,Yugoslavia,,DR Congo
1974,1974-06-19,Argentina,Italy,1.0,1.0,False,FIFA World Cup,Stuttgart,Germany,True,Draw,,Draw
1974,1974-06-19,Bulgaria,Uruguay,1.0,1.0,False,FIFA World Cup,Hanover,Germany,True,Draw,,Draw
1974,1974-06-19,Haiti,Poland,0.0,7.0,False,FIFA World Cup,Munich,Germany,True,Poland,,Haiti
1974,1974-06-19,Netherlands,Sweden,0.0,0.0,False,FIFA World Cup,Dortmund,Germany,True,Draw,,Draw
1974,1974-06-22,Australia,Chile,0.0,0.0,False,FIFA World Cup,Berlin,Germany,True,Draw,,Draw
1974,1974-06-22,DR Congo,Brazil,0.0,3.0,False,FIFA World Cup,Gelsenkirchen,Germany,True,Brazil,,DR Congo
1974,1974-06-22,Germany,German DR,0.0,1.0,False,FIFA World Cup,Hamburg,Germany,False,German DR,,Germany
1974,1974-06-22,Scotland,Yugoslavia,1.0,1.0,False,FIFA World Cup,Frankfurt am Main,Germany,True,Draw,,Draw
1974,1974-06-23,Argentina,Haiti,4.0,1.0,False,FIFA World Cup,Munich,Germany,True,Argentina,,Haiti
1974,1974-06-23,Bulgaria,Netherlands,1.0,4.0,False,FIFA World Cup,Dortmund,Germany,True,Netherlands,,Bulgaria
1974,1974-06-23,Poland,Italy,2.0,1.0,False,FIFA World Cup,Stuttgart,Germany,True,Poland,,Italy
1974,1974-06-23,Sweden,Uruguay,3.0,0.0,False,FIFA World Cup,Düsseldorf,Germany,True,Sweden,,Uruguay
1974,1974-06-26,Brazil,German DR,1.0,0.0,False,FIFA World Cup,Hanover,Germany,True,Brazil,,German DR
1974,1974-06-26,Germany,Yugoslavia,2.0,0.0,False,FIFA World Cup,Düsseldorf,Germany,False,Germany,,Yugoslavia
1974,1974-06-26,Netherlands,Argentina,4.0,0.0,False,FIFA World Cup,Gelsenkirchen,Germany,True,Netherlands,,Argentina
1974,1974-06-26,Sweden,Poland,0.0,1.0,False,FIFA World Cup,Stuttgart,Germany,True,Poland,,Sweden
1974,1974-06-30,Argentina,Brazil,1.0,2.0,False,FIFA World Cup,Hanover,Germany,True,Brazil,,Argentina
1974,1974-06-30,German DR,Netherlands,0.0,2.0,False,FIFA World Cup,Gelsenkirchen,Germany,True,Netherlands,,German DR
1974,1974-06-30,Germany,Sweden,4.0,2.0,False,FIFA World Cup,Düsseldorf,Germany,False,Germany,,Sweden
1974,1974-06-30,Poland,Yugoslavia,2.0,1.0,False,FIFA World Cup,Frankfurt am Main,Germany,True,Poland,,Yugoslavia
1974,1974-07-03,Argentina,German DR,1.0,1.0,False,FIFA World Cup,Gelsenkirchen,Germany,True,Draw,,Draw
1974,1974-07-03,Germany,Poland,1.0,0.0,False,FIFA World Cup,Frankfurt am Main,Germany,False,Germany,,Poland
1974,1974-07-03,Netherlands,Brazil,2.0,0.0,False,FIFA World Cup,Dortmund,Germany,True,Netherlands,,Brazil
1974,1974-07-03,Sweden,Yugoslavia,2.0,1.0,False,FIFA World Cup,Düsseldorf,Germany,True,Sweden,,Yugoslavia
1974,1974-07-06,Brazil,Poland,0.0,1.0,False,FIFA World Cup,Munich,Germany,True,Poland,,Brazil
1974,1974-07-07,Germany,Netherlands,2.0,1.0,False,FIFA World Cup,Munich,Germany,False,Germany,,Netherlands
1978,1978-06-01,Germany,Poland,0.0,0.0,False,FIFA World Cup,Buenos Aires,Argentina,True,Draw,,Draw
1978,1978-06-02,Argentina,Hungary,2.0,1.0,False,FIFA World Cup,Buenos Aires,Argentina,False,Argentina,,Hungary
1978,1978-06-02,France,Italy,1.0,2.0,False,FIFA World Cup,Mar del Plata,Argentina,True,Italy,,France
1978,1978-06-02,Mexico,Tunisia,1.0,3.0,False,FIFA World Cup,Rosario,Argentina,True,Tunisia,,Mexico
1978,1978-06-03,Austria,Spain,2.0,1.0,False,FIFA World Cup,Buenos Aires,Argentina,True,Austria,,Spain
1978,1978-06-03,Brazil,Sweden,1.0,1.0,False,FIFA World Cup,Mar del Plata,Argentina,True,Draw,,Draw
1978,1978-06-03,Iran,Netherlands,0.0,3.0,False,FIFA World Cup,Mendoza,Argentina,True,Netherlands,,Iran
1978,1978-06-03,Peru,Scotland,3.0,1.0,False,FIFA World Cup,Córdoba,Argentina,True,Peru,,Scotland
1978,1978-06-06,Argentina,France,2.0,1.0,False,FIFA World Cup,Buenos Aires,Argentina,False,Argentina,,France
1978,1978-06-06,Germany,Mexico,6.0,0.0,False,FIFA World Cup,Córdoba,Argentina,True,Germany,,Mexico
1978,1978-06-06,Hungary,Italy,1.0,3.0,False,FIFA World Cup,Mar del Plata,Argentina,True,Italy,,Hungary
1978,1978-06-06,Poland,Tunisia,1.0,0.0,False,FIFA World Cup,Rosario,Argentina,True,Poland,,Tunisia
1978,1978-06-07,Austria,Sweden,1.0,0.0,False,FIFA World Cup,Buenos Aires,Argentina,True,Austria,,Sweden
1978,1978-06-07,Brazil,Spain,0.0,0.0,False,FIFA World Cup,Mar del Plata,Argentina,True,Draw,,Draw
1978,1978-06-07,Iran,Scotland,1.0,1.0,False,FIFA World Cup,Córdoba,Argentina,True,Draw,,Draw
1978,1978-06-07,Netherlands,Peru,0.0,0.0,False,FIFA World Cup,Mendoza,Argentina,True,Draw,,Draw
1978,1978-06-10,Argentina,Italy,0.0,1.0,False,FIFA World Cup,Buenos Aires,Argentina,False,Italy,,Argentina
1978,1978-06-10,France,Hungary,3.0,1.0,False,FIFA World Cup,Mar del Plata,Argentina,True,France,,Hungary
1978,1978-06-10,Germany,Tunisia,0.0,0.0,False,FIFA World Cup,Córdoba,Argentina,True,Draw,,Draw
1978,1978-06-10,Mexico,Poland,1.0,3.0,False,FIFA World Cup,Rosario,Argentina,True,Poland,,Mexico
1978,1978-06-11,Austria,Brazil,0.0,1.0,False,FIFA World Cup,Mar del Plata,Argentina,True,Brazil,,Austria
1978,1978-06-11,Iran,Peru,1.0,4.0,False,FIFA World Cup,Córdoba,Argentina,True,Peru,,Iran
